@relation amostras_g50_weka

@attribute 1 {0, 1}
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute 100 numeric
@attribute 101 numeric
@attribute 102 numeric
@attribute 103 numeric
@attribute 104 numeric
@attribute 105 numeric
@attribute 106 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 110 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 118 numeric
@attribute 119 numeric
@attribute 120 numeric
@attribute 121 numeric
@attribute 122 numeric
@attribute 123 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 129 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 132 numeric
@attribute 133 numeric
@attribute 134 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 137 numeric
@attribute 138 numeric
@attribute 139 numeric
@attribute 140 numeric
@attribute 141 numeric
@attribute 142 numeric
@attribute 143 numeric
@attribute 144 numeric
@attribute 145 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 149 numeric
@attribute 150 numeric
@attribute 151 numeric
@attribute 152 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 156 numeric
@attribute 157 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 165 numeric
@attribute 166 numeric
@attribute 167 numeric
@attribute 168 numeric
@attribute 169 numeric
@attribute 170 numeric
@attribute 171 numeric
@attribute 172 numeric
@attribute 173 numeric
@attribute 174 numeric
@attribute 175 numeric
@attribute 176 numeric
@attribute 177 numeric
@attribute 178 numeric
@attribute 179 numeric
@attribute 180 numeric
@attribute 181 numeric
@attribute 182 numeric
@attribute 183 numeric
@attribute 184 numeric
@attribute 185 numeric
@attribute 186 numeric
@attribute 187 numeric
@attribute 188 numeric
@attribute 189 numeric
@attribute 190 numeric
@attribute 191 numeric
@attribute 192 numeric
@attribute 193 numeric
@attribute 194 numeric
@attribute 195 numeric
@attribute 196 numeric
@attribute 197 numeric
@attribute 198 numeric
@attribute 199 numeric
@attribute 200 numeric
@attribute 201 numeric
@attribute 202 numeric
@attribute 203 numeric
@attribute 204 numeric
@attribute 205 numeric
@attribute 206 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 209 numeric
@attribute 210 numeric

@data
1,-0.227437,-0.093128,0.559984,-0.847883,-1.00373,2.357654,-0.809036,-1.308759,-0.578569,0.334991,0.459228,-0.243385,-0.760473,0.675816,0.983075,-0.524852,0.127147,1.078987,-0.388773,1.281422,-0.385952,-0.130049,0.529543,0.674031,-0.12349,-0.315095,0.807998,0.568606,0.110967,0.195021,-0.552681,-0.768823,1.430784,0.679781,-0.387498,-0.128331,-0.924552,1.14124,0.130491,0.147163,-0.213979,0.504603,-0.455619,0.248916,1.056461,-0.779735,0.27183,0.581713,-0.086339,-1.19606,0.684177,0.760207,0.192174,-1.38321,0.041373,0.007253,0.847703,0.1846,-0.198128,-0.454856,1.229708,-1.202241,-0.315939,-0.310602,0.472575,-0.985154,-0.184539,0.11144,-0.370642,0.884194,-0.532286,0.351829,0.697437,0.231208,-0.271368,0.557315,0.49938,1.146245,-0.226912,0.227999,-0.315078,-0.850542,1.048208,0.393402,-0.567697,-0.424018,-0.294249,1.565764,0.327442,0.117165,0.001559,-0.293018,-0.655691,0.376738,0.780706,-0.767575,-0.010008,0.70354,0.103719,-0.96578,0.410815,0.02344,1.037203,-0.427213,0.842222,0.118966,0.498057,-0.420072,-0.328122,0.537571,0.432878,-2.791314,-0.28782,0.534788,1.484243,-0.877266,0.076928,1.180845,0.734716,1.968943,0.330793,-0.761285,0.185128,0.654476,0.722102,-0.758333,-0.356806,0.055457,-0.018208,0.040105,0.626865,-1.274525,0.941938,-0.015881,-0.088988,0.340683,0.100466,1.065498,0.769381,-0.386754,0.338732,1.008977,-0.553931,0.353285,1.056027,-0.261989,0.196584,0.301531,0.090217,-0.588392,0.387289,0.440009,0.167863,-0.316456,0.055902,0.319776,0.831066,-0.515776,-0.781175,0.860951,-0.395014,-0.333809,-1.877015,0.17111,-0.128029,0.555401,0.095945,-0.366081,-0.230756,0.065081,1.104915,-1.141082,0.207454,0.383076,0.797671,-0.770272,0.200961,-0.811402,-0.139946,0.546663,-0.64875,0.14238,-0.26222,-0.803956,-0.479296,-0.25046,-0.722125,0.196897,-0.40869,0.116865,0.511974,0.623717,-0.221343,0.170166,-0.054054,-0.929736,0.339117,0.880361,0.022546,-0.574113,-0.249463,0.696237,0.00441,0.218711,-0.255823,-0.538578,0.793582,0.001103,20.389246
0,-0.227437,-0.093128,0.559984,-0.847883,-0.109849,-0.953856,-0.57854,0.24727,-0.578569,0.334991,0.459228,-0.243385,-0.760473,0.675816,0.983075,-0.524852,0.127147,1.078987,-0.388773,1.281422,-0.385952,-0.130049,0.529543,0.674031,-0.12349,-0.315095,0.807998,0.568606,0.110967,0.195021,-0.552681,-0.768823,1.430784,0.679781,-0.387498,-0.128331,-0.924552,1.14124,0.130491,0.147163,-0.213979,0.504603,-0.455619,0.248916,1.056461,-0.779735,0.27183,0.581713,-0.086339,-1.19606,0.684177,0.760207,0.192174,-1.38321,0.041373,0.007253,0.847703,0.1846,-0.300595,0.445959,0.688143,-1.963731,0.540687,0.549725,1.344841,-0.855733,0.332777,1.171549,0.187721,1.427306,0.266553,-0.853276,0.653666,0.170587,0.351306,-0.3277,0.290605,0.695173,0.487943,0.107253,0.122958,-0.010738,1.012071,0.312803,-0.627156,0.431736,-0.435379,1.420622,0.197781,-0.382246,0.441047,0.779437,0.23323,0.707502,0.818138,-0.455366,0.127484,0.228643,-0.402838,-0.408598,0.560231,-0.210381,-0.168743,-0.478615,-0.474939,-0.075279,0.859282,-0.430275,-0.328122,0.537571,0.432878,-2.791314,-0.28782,0.534788,1.484243,-0.877266,0.076928,1.180845,0.734716,1.968943,0.330793,-0.761285,0.185128,0.654476,0.722102,-0.758333,-0.356806,0.055457,-0.018208,0.040105,0.626865,-1.274525,0.941938,-0.015881,-0.088988,0.340683,0.100466,1.065498,0.769381,-0.386754,0.338732,1.008977,-0.553931,0.353285,1.056027,-0.261989,0.196584,0.301531,0.090217,-0.588392,0.387289,0.440009,0.167863,-0.316456,0.055902,0.319776,0.831066,-0.515776,-0.781175,0.860951,-0.395014,-0.333809,-1.877015,0.17111,-0.128029,0.555401,0.095945,-0.366081,-0.230756,0.065081,1.104915,-1.141082,0.207454,0.383076,0.797671,-0.770272,0.200961,-0.811402,-0.139946,0.546663,-0.64875,0.14238,-0.26222,-0.803956,-0.479296,-0.25046,-0.722125,0.196897,-0.40869,0.116865,0.511974,0.623717,-0.221343,0.170166,-0.054054,-0.929736,0.339117,0.880361,0.022546,-0.574113,-0.249463,0.696237,0.00441,0.218711,-0.255823,-0.538578,0.793582,0.001103,21.289177
0,-0.30189,1.306137,0.779506,-2.022625,-0.507662,0.744408,0.391779,-1.52563,-0.451025,0.78078,-0.520249,0.694124,-0.116573,-0.006675,-0.864137,-0.421905,0.336599,0.695071,0.21915,-0.142712,0.206784,-0.634017,-0.601546,-0.93337,-0.443288,-0.281585,0.523892,-0.077185,-0.005276,0.230525,-0.536687,1.171384,0.17686,-0.336166,0.030473,0.086435,-0.554444,0.725013,-0.263641,-0.031963,0.035932,0.156606,0.035965,0.443648,0.206494,-0.619872,0.57391,0.211132,0.629899,-0.513338,0.072835,0.526315,0.055328,0.709397,0.472069,0.768165,0.289201,-0.016166,-0.094308,0.35679,-0.082459,0.698,-0.410562,-0.067123,-0.814794,-0.26607,0.281765,-0.379874,0.409711,0.288065,0.135442,-0.74242,-0.545648,-0.85965,-0.923726,0.010436,-0.002352,0.473693,0.262354,-0.046016,-0.738999,0.495285,0.582048,-0.36797,0.095265,-0.14978,-0.804391,1.049569,-0.073812,-0.077286,-0.223974,0.62759,-0.00667,0.189015,-0.008766,0.030631,-0.034094,0.060999,0.882196,-0.350211,0.060618,0.869147,0.88659,-0.212099,0.889815,0.620576,0.127088,-0.126294,0.149095,-0.067084,-0.180058,-3.270875,-0.03612,0.470799,-0.996384,-0.615656,-0.367868,0.633388,0.059988,0.545074,-0.313949,-0.133216,0.339199,0.149882,0.268817,-0.330278,-0.001461,0.920678,0.479774,-0.659177,-0.2329,-0.176398,0.099422,-0.099011,0.282343,-0.743306,0.169003,0.95883,-0.604667,-0.916192,-0.452342,0.190759,0.369065,-0.725554,0.077473,-0.257805,-1.162168,-0.100049,-0.225271,0.311373,-0.187609,0.088708,0.86657,0.286811,0.843952,0.513041,0.802913,0.178443,-0.61746,0.024558,-0.628273,-3.6439,0.109946,0.164234,-0.616328,-0.682455,-0.493482,0.763677,0.13159,0.657304,0.239028,-0.123779,0.157111,0.10969,0.05133,-0.337929,0.345584,1.567503,0.648487,0.012241,-0.368937,-0.661137,-0.073902,-0.2036,0.75781,-0.629314,0.127682,1.255743,0.123706,-0.004503,0.04501,0.102932,0.33583,-0.815217,-0.178175,-0.280008,-1.520172,-0.392714,-0.283776,-0.084972,-0.433017,0.224551,0.564264,0.267367,0.440838,0.022717,0.609622,0.037937,14.67515
0,-1.677628,0.92902,-1.675047,0.22573,-1.652799,1.2179,-1.453119,0.497479,-0.550542,0.151733,0.134866,-0.580941,0.108222,-0.457578,0.425661,-0.08932,-0.670194,0.175535,0.13794,0.665754,-0.209238,0.022371,-0.315309,0.122266,-1.426399,0.080331,-0.851291,0.525555,-0.186863,0.168466,0.208572,0.451638,0.109432,0.329922,0.592445,-1.319928,0.323892,0.222442,-0.953936,0.223517,0.509685,0.646595,0.063625,-0.08974,0.241352,0.436909,-0.229354,0.312991,0.575367,-0.127097,-0.3866,-0.119284,0.446069,-1.044105,1.405351,0.063494,-0.195531,-0.03272,-0.004081,-0.093599,-0.114732,-0.724325,0.19091,-0.051917,0.253366,0.827024,-1.118898,-0.368919,-0.379195,0.275784,-0.398917,-0.458468,-0.440609,-0.075963,-1.057904,0.236326,-0.120923,0.964027,0.218,0.384658,-0.347894,0.960047,-0.087515,-0.379254,0.586072,-1.161664,0.164378,0.092901,-1.032507,1.026472,0.058021,0.1469,-0.66802,-0.436506,0.179384,0.067583,-0.003908,0.113354,0.55321,0.052679,-0.332406,-0.819124,-0.257786,-0.831974,0.524657,0.16421,-0.216838,-0.215256,-0.068771,-0.193665,-0.02562,-2.830851,0.026681,0.603435,1.194153,-1.053948,-0.09896,0.312461,0.184465,-0.298235,-1.242876,-0.542607,1.242268,1.219731,-0.458055,0.516634,-1.026968,0.185097,-0.803037,-0.515737,-0.070731,-0.489975,0.21479,-0.334289,-0.024227,-0.4658,-0.33254,0.756872,0.059718,0.084436,-0.694981,0.414513,-0.092164,-0.225516,-0.029893,0.100923,0.016599,-0.18351,0.577348,0.36948,-0.535408,-0.03656,0.238217,-0.780311,0.780056,-0.135405,0.124905,-0.331752,-0.439764,-0.286227,0.003841,-2.346058,0.065159,0.066634,-0.457157,-0.438428,-0.014593,0.483731,0.136807,0.238036,-0.694389,0.166978,0.678853,-0.120942,-0.595822,-0.589107,0.183953,0.391822,0.479459,0.423853,0.652,-0.48176,-0.303897,-1.105641,0.470429,0.065312,0.245415,0.651611,0.216072,0.146956,0.657291,-0.115055,0.086624,-0.270759,0.881601,0.033013,-0.508477,0.039701,-0.044386,-0.572432,0.188086,1.022237,0.172579,-0.255891,1.939781,0.594734,-0.5537,0.259118,17.220027
1,-1.677628,0.92902,-1.675047,0.22573,-1.222975,0.56194,-1.689806,0.82667,-0.550542,0.151733,0.134866,-0.580941,0.108222,-0.457578,0.425661,-0.08932,-0.670194,0.175535,0.13794,0.665754,-0.209238,0.022371,-0.315309,0.122266,-1.426399,0.080331,-0.851291,0.525555,-0.186863,0.168466,0.208572,0.451638,0.109432,0.329922,0.592445,-1.319928,0.323892,0.222442,-0.953936,0.223517,0.509685,0.646595,0.063625,-0.08974,0.241352,0.436909,-0.229354,0.312991,0.575367,-0.127097,-0.3866,-0.119284,0.446069,-1.044105,1.405351,0.063494,-0.195531,-0.03272,-0.574347,-0.117932,-0.190952,-0.545149,-0.118689,0.223568,0.863416,-0.271026,-0.786828,0.648555,-0.209269,0.546541,-0.263312,-0.163773,0.282201,-0.0605,-1.495448,0.125911,-0.070195,0.736254,0.31505,-0.1699,0.143371,0.342171,-0.101012,0.067706,0.729946,-1.111844,0.051415,-0.119675,-0.602255,0.479869,0.144428,-0.145848,-0.61967,-0.145589,-0.098461,1.293626,0.146739,0.057036,-0.286629,-0.754467,-0.528141,0.018643,0.167033,-1.049088,0.969018,0.170936,-0.075874,0.484324,-0.068771,-0.193665,-0.02562,-2.830851,0.026681,0.603435,1.194153,-1.053948,-0.09896,0.312461,0.184465,-0.298235,-1.242876,-0.542607,1.242268,1.219731,-0.458055,0.516634,-1.026968,0.185097,-0.803037,-0.515737,-0.070731,-0.489975,0.21479,-0.334289,-0.024227,-0.4658,-0.33254,0.756872,0.059718,0.084436,-0.694981,0.414513,-0.092164,-0.225516,-0.029893,0.100923,0.016599,-0.18351,0.577348,0.36948,-0.535408,-0.03656,0.238217,-0.780311,0.780056,-0.135405,0.124905,-0.331752,-0.439764,-0.286227,0.003841,-2.346058,0.065159,0.066634,-0.457157,-0.438428,-0.014593,0.483731,0.136807,0.238036,-0.694389,0.166978,0.678853,-0.120942,-0.595822,-0.589107,0.183953,0.391822,0.479459,0.423853,0.652,-0.48176,-0.303897,-1.105641,0.470429,0.065312,0.245415,0.651611,0.216072,0.146956,0.657291,-0.115055,0.086624,-0.270759,0.881601,0.033013,-0.508477,0.039701,-0.044386,-0.572432,0.188086,1.022237,0.172579,-0.255891,1.939781,0.594734,-0.5537,0.259118,15.380162
0,0.174689,1.020098,0.496148,-0.865696,-0.703344,2.098125,-0.099809,-1.601881,-0.735994,0.637603,-0.070716,-0.020526,-0.259992,-0.354479,-0.181313,-0.463442,0.054639,1.201975,0.672723,0.506862,0.635697,-0.599052,-0.520698,0.051203,0.066336,-0.037427,0.851614,-0.301028,0.24569,0.396342,-0.445395,-0.741982,0.368434,0.350266,-0.572667,0.272574,0.497233,0.547809,1.359791,-0.021277,-0.038007,0.419548,-0.032944,0.689128,0.010323,-0.435658,0.611735,-0.030269,-0.435867,0.055525,0.223159,0.810778,-0.033598,-0.00985,-0.448878,-0.017025,-0.01648,-0.512022,-0.907784,0.562709,-0.258967,-0.223335,-0.186832,-0.876051,-0.453948,-0.703931,0.120025,0.657257,-0.103627,0.095902,0.184415,-0.058637,-0.38454,-0.009766,0.580734,0.06069,0.693733,-0.183919,0.64711,-0.102481,-0.644104,-0.545683,0.453078,0.324173,-0.565074,-0.175092,0.116624,0.30727,0.886537,0.056402,0.13919,0.497939,0.166802,-0.102523,-0.607492,-0.889245,0.240335,0.358763,-0.160495,0.085058,-0.005755,0.696799,-0.1867,0.461527,0.049648,-0.336416,0.103606,-0.223165,0.881632,-0.664922,-0.926582,-1.750693,-0.711826,-0.077589,0.415712,0.372672,-1.214367,0.716397,1.076455,0.495506,-0.040074,1.141074,-0.155995,-0.502115,-0.045867,-1.004417,1.016195,-1.057318,0.711022,0.92957,0.18178,-0.795815,0.800546,-0.522546,1.230002,-0.191734,0.209809,0.821218,-0.030878,-0.515693,-0.597066,-0.397638,-0.184742,0.358872,-0.643875,-0.263156,0.83538,-0.45044,-0.336011,-0.271401,0.395644,0.357434,0.648823,0.549118,1.01551,1.353848,-0.349738,-0.634707,-0.638694,0.588621,0.777403,-0.533807,0.037541,0.604444,1.183279,0.478269,-0.398011,0.417292,-0.868443,0.141587,0.635709,-0.887043,-0.165062,-0.090629,0.0232,-0.13448,0.279687,-1.148667,0.010645,0.295352,-0.758925,-0.080851,-0.404538,-0.232362,-0.049693,-0.589655,-0.700079,-0.272316,0.410332,-0.105679,-0.048182,0.79246,0.002798,-0.421126,0.082037,-0.038629,-0.368283,0.041511,0.384804,-0.013242,-0.574484,-0.712009,-0.403082,0.425308,-0.669505,0.215524,0.456925,0.266022,14.230627
1,0.174689,1.020098,0.496148,-0.865696,-0.256318,0.705431,-0.112684,-1.03711,-0.735994,0.637603,-0.070716,-0.020526,-0.259992,-0.354479,-0.181313,-0.463442,0.054639,1.201975,0.672723,0.506862,0.635697,-0.599052,-0.520698,0.051203,0.066336,-0.037427,0.851614,-0.301028,0.24569,0.396342,-0.445395,-0.741982,0.368434,0.350266,-0.572667,0.272574,0.497233,0.547809,1.359791,-0.021277,-0.038007,0.419548,-0.032944,0.689128,0.010323,-0.435658,0.611735,-0.030269,-0.435867,0.055525,0.223159,0.810778,-0.033598,-0.00985,-0.448878,-0.017025,-0.01648,-0.512022,-0.422713,0.364388,-0.270361,-0.092428,-0.048354,-0.430645,-0.364315,-0.590687,0.104441,1.42573,0.643142,0.897,-0.06094,-0.241487,-0.482467,0.144275,-0.322407,0.297804,0.685484,-0.163706,0.836381,0.35069,-0.17875,-0.303044,0.951103,1.029814,-0.643361,0.338354,1.345438,0.578488,0.595189,-0.598345,0.120334,0.876162,0.268334,0.253146,-0.086092,-0.659194,-0.374713,0.687328,-0.184394,-0.355694,-0.0735,1.25312,0.087536,-0.680057,-0.338228,-0.178274,-0.378627,-0.219482,0.881632,-0.664922,-0.926582,-1.750693,-0.711826,-0.077589,0.415712,0.372672,-1.214367,0.716397,1.076455,0.495506,-0.040074,1.141074,-0.155995,-0.502115,-0.045867,-1.004417,1.016195,-1.057318,0.711022,0.92957,0.18178,-0.795815,0.800546,-0.522546,1.230002,-0.191734,0.209809,0.821218,-0.030878,-0.515693,-0.597066,-0.397638,-0.184742,0.358872,-0.643875,-0.263156,0.83538,-0.45044,-0.336011,-0.271401,0.395644,0.357434,0.648823,0.549118,1.01551,1.353848,-0.349738,-0.634707,-0.638694,0.588621,0.777403,-0.533807,0.037541,0.604444,1.183279,0.478269,-0.398011,0.417292,-0.868443,0.141587,0.635709,-0.887043,-0.165062,-0.090629,0.0232,-0.13448,0.279687,-1.148667,0.010645,0.295352,-0.758925,-0.080851,-0.404538,-0.232362,-0.049693,-0.589655,-0.700079,-0.272316,0.410332,-0.105679,-0.048182,0.79246,0.002798,-0.421126,0.082037,-0.038629,-0.368283,0.041511,0.384804,-0.013242,-0.574484,-0.712009,-0.403082,0.425308,-0.669505,0.215524,0.456925,0.266022,15.819303
1,0.174689,1.020098,0.496148,-0.865696,0.45773,2.731953,1.099232,-2.821918,-0.735994,0.637603,-0.070716,-0.020526,-0.259992,-0.354479,-0.181313,-0.463442,0.054639,1.201975,0.672723,0.506862,0.635697,-0.599052,-0.520698,0.051203,0.066336,-0.037427,0.851614,-0.301028,0.24569,0.396342,-0.445395,-0.741982,0.368434,0.350266,-0.572667,0.272574,0.497233,0.547809,1.359791,-0.021277,-0.038007,0.419548,-0.032944,0.689128,0.010323,-0.435658,0.611735,-0.030269,-0.435867,0.055525,0.223159,0.810778,-0.033598,-0.00985,-0.448878,-0.017025,-0.01648,-0.512022,-0.655279,0.496707,0.006132,-0.601264,0.233034,-0.567023,-0.290537,-0.065371,-0.78598,1.155849,0.120407,0.140347,0.808468,-0.030497,-0.484717,-0.861077,0.401178,0.030032,0.843099,-0.116111,0.941356,0.411656,-0.12622,-0.312367,0.065104,-0.324737,-0.398407,0.607562,-0.138571,0.585392,0.958868,0.159468,-0.57184,0.931098,-0.343987,0.14294,-0.014708,-0.81729,0.578754,-0.063432,-0.600682,-1.007775,-0.680454,0.619105,-0.116314,0.007432,-0.642142,-0.081262,0.054028,-0.565608,0.881632,-0.664922,-0.926582,-1.750693,-0.711826,-0.077589,0.415712,0.372672,-1.214367,0.716397,1.076455,0.495506,-0.040074,1.141074,-0.155995,-0.502115,-0.045867,-1.004417,1.016195,-1.057318,0.711022,0.92957,0.18178,-0.795815,0.800546,-0.522546,1.230002,-0.191734,0.209809,0.821218,-0.030878,-0.515693,-0.597066,-0.397638,-0.184742,0.358872,-0.643875,-0.263156,0.83538,-0.45044,-0.336011,-0.271401,0.395644,0.357434,0.648823,0.549118,1.01551,1.353848,-0.349738,-0.634707,-0.638694,0.588621,0.777403,-0.533807,0.037541,0.604444,1.183279,0.478269,-0.398011,0.417292,-0.868443,0.141587,0.635709,-0.887043,-0.165062,-0.090629,0.0232,-0.13448,0.279687,-1.148667,0.010645,0.295352,-0.758925,-0.080851,-0.404538,-0.232362,-0.049693,-0.589655,-0.700079,-0.272316,0.410332,-0.105679,-0.048182,0.79246,0.002798,-0.421126,0.082037,-0.038629,-0.368283,0.041511,0.384804,-0.013242,-0.574484,-0.712009,-0.403082,0.425308,-0.669505,0.215524,0.456925,0.266022,15.565779
0,-0.221052,0.134949,-0.026624,0.719047,-0.696546,1.485517,-0.352963,-0.36397,0.909104,-0.788309,-0.601523,-0.0329,-0.485856,0.398821,-1.215141,-0.417026,0.242714,0.124892,0.011319,-1.011712,0.099722,-1.512098,0.232707,-0.612632,0.115328,-0.971715,0.312304,-0.824388,0.789236,-0.587861,-1.630521,1.016781,0.104119,-0.202672,-0.641782,0.69863,0.121431,0.757323,-0.145099,-0.492115,-0.227487,0.034199,-0.901606,-0.06581,-0.73137,-0.361896,-0.247044,-0.613748,0.287327,-0.007779,-0.039593,0.354644,0.348876,-0.339324,-0.450386,1.045144,-0.751831,-1.083425,0.113015,-0.364505,-0.073712,-0.3185,-0.007194,0.183483,-0.607495,-0.131029,0.112022,0.805876,0.513391,-0.714179,0.139633,-0.985827,-0.208915,-0.779458,0.523503,-0.49474,0.703179,-0.398288,1.568962,-0.095381,-1.381219,-0.263418,-0.155595,-0.075322,-1.026253,-0.09675,0.022541,0.285941,0.27096,0.157057,0.045061,0.251344,-0.443376,0.319574,-0.288862,-0.436776,0.886654,-0.486747,-0.299396,-0.198532,-0.174673,0.566866,-0.061445,-0.144154,0.093669,0.589499,-0.616599,-0.738988,0.098865,0.55292,-0.154758,-1.575686,-0.024414,0.243906,-0.247597,0.265379,-0.550661,-0.172622,-0.083133,-0.060284,0.729964,-0.024969,-0.465257,-0.057796,0.198863,0.37205,0.03997,0.620193,0.653022,-0.333163,0.005848,0.249637,-0.314411,-0.299289,-0.396833,-0.370387,-0.280241,0.860108,-0.534294,-0.190173,0.059431,0.108933,0.422687,-0.792577,0.066699,0.434946,-0.304114,0.757063,0.240003,0.55702,-0.248204,-1.128419,-0.121331,-0.009459,0.582161,-0.298291,0.24686,-1.245356,-0.819214,0.692045,0.1649,-1.307234,0.280142,0.627023,-0.182002,-0.397379,-0.824427,0.720431,0.375045,0.264576,0.636926,-1.496547,0.004621,-0.638143,-0.081042,0.158174,-0.244987,-0.564762,0.626412,0.187058,1.363617,-0.822116,-0.156298,-0.560123,0.281389,-0.167006,-0.385945,1.936413,-0.12262,-0.306716,0.683401,0.928673,0.291981,-0.813173,0.791083,-0.183707,-1.549139,0.773393,0.535303,-0.048456,0.27159,0.701103,-0.064581,0.031838,0.045698,0.528651,0.089803,0.031051,20.43414
1,-0.221052,0.134949,-0.026624,0.719047,-0.79525,1.985599,-0.875799,-0.661944,0.909104,-0.788309,-0.601523,-0.0329,-0.485856,0.398821,-1.215141,-0.417026,0.242714,0.124892,0.011319,-1.011712,0.099722,-1.512098,0.232707,-0.612632,0.115328,-0.971715,0.312304,-0.824388,0.789236,-0.587861,-1.630521,1.016781,0.104119,-0.202672,-0.641782,0.69863,0.121431,0.757323,-0.145099,-0.492115,-0.227487,0.034199,-0.901606,-0.06581,-0.73137,-0.361896,-0.247044,-0.613748,0.287327,-0.007779,-0.039593,0.354644,0.348876,-0.339324,-0.450386,1.045144,-0.751831,-1.083425,0.763827,-0.613499,-0.476929,-1.783659,-0.451595,-0.108434,-1.804118,0.088375,-0.098072,0.014513,0.092821,-1.004474,-0.540445,-1.062205,-0.506803,-0.335825,-0.05278,-0.728378,0.13528,-0.021653,1.306278,-0.474614,-1.11338,0.853733,-0.063105,-0.492348,-1.034205,0.269249,0.727465,0.927504,0.521039,0.098445,-0.462432,-0.197231,-0.317116,-0.510027,-0.51401,-0.822973,-1.317701,-0.973162,-0.182883,-0.298469,0.176319,0.427207,1.061076,-1.112094,0.717856,1.317787,-0.517145,-0.76949,0.098865,0.55292,-0.154758,-1.575686,-0.024414,0.243906,-0.247597,0.265379,-0.550661,-0.172622,-0.083133,-0.060284,0.729964,-0.024969,-0.465257,-0.057796,0.198863,0.37205,0.03997,0.620193,0.653022,-0.333163,0.005848,0.249637,-0.314411,-0.299289,-0.396833,-0.370387,-0.280241,0.860108,-0.534294,-0.190173,0.059431,0.108933,0.422687,-0.792577,0.066699,0.434946,-0.304114,0.757063,0.240003,0.55702,-0.248204,-1.128419,-0.121331,-0.009459,0.582161,-0.298291,0.24686,-1.245356,-0.819214,0.692045,0.1649,-1.307234,0.280142,0.627023,-0.182002,-0.397379,-0.824427,0.720431,0.375045,0.264576,0.636926,-1.496547,0.004621,-0.638143,-0.081042,0.158174,-0.244987,-0.564762,0.626412,0.187058,1.363617,-0.822116,-0.156298,-0.560123,0.281389,-0.167006,-0.385945,1.936413,-0.12262,-0.306716,0.683401,0.928673,0.291981,-0.813173,0.791083,-0.183707,-1.549139,0.773393,0.535303,-0.048456,0.27159,0.701103,-0.064581,0.031838,0.045698,0.528651,0.089803,0.031051,20.618356
